rg,cell_conc,substract_conc
0.5259370413918254,1.6049391336377372,242.27373758841023
0.5541652701281935,1.6911534178442893,241.39959701999555
0.5827285071084151,1.7783973129849406,239.59740994995465
0.6138012213237765,1.8732384685641914,238.52867330845646
0.6464129576428504,1.9727839921608905,237.1366213838653
0.6806267019390845,2.077411623282298,235.6785543326827
0.7151956609411941,2.1829819055739175,234.55643385154266
0.7527434955393405,2.2977021665554025,233.56080077900694
0.7920855652133996,2.4179058432647436,231.1665729773654
0.8317836083149405,2.539187658693227,229.9688891695734
0.32777115613825986,0.9999899408025377,250.28792414071197
0.34575825407453503,1.0548900825894583,249.24902604640755
0.36469493742348436,1.112677235435411,248.00243624844694
0.38462705117456936,1.1735477474051423,248.7464377557336
0.4048345381848327,1.2351740470108785,247.32324934682947
0.4268620514907853,1.3024439931670175,245.93898208299862
0.4500310054165513,1.373178478729569,244.69302182103263
0.47439405447710625,1.4475788409846218,244.2466900973787
0.49906871591820806,1.5228430042281047,243.20398754095982
0.5259370413918254,1.6049244985957791,241.95958718879692
0.5541652701281935,1.6911227609558694,240.95781497439742
0.5827285071084151,1.778425441895324,240.07691649466457
0.6138012213237765,1.8732543904824936,238.59893023005273
0.6464129576428504,1.9728357284007039,237.3419080994152
0.6806267019390845,2.077383874250527,235.7924064617866
0.7151956609411941,2.1829312440413795,234.6470541079498
0.7527434955393405,2.297721783088373,233.0793161871379
0.7920855652133996,2.4178864570544936,231.3054078783415
0.8317836083149405,2.5392579399364967,229.72826652601924
0.32777115613825986,0.999999445976298,250.39392256552324
0.34575825407453503,1.054911955987633,248.85970549788865
0.36469493742348436,1.112695877129903,249.1251569486665
0.38462705117456936,1.1735465236772868,247.92890885639068
0.4048345381848327,1.2351921815904239,247.0446345953809
0.4268620514907853,1.302435720210497,246.09739140375504
0.4500310054165513,1.3731617787117816,246.01896805741814
0.47439405447710625,1.4476186306702945,243.49513877293546
0.49906871591820806,1.5228597013707168,242.75179492899545
0.5259370413918254,1.6049178405160767,242.1491455817166
0.5541652701281935,1.6911083212979114,241.16355233235163
0.5827285071084151,1.7783417520356823,239.09822617209008
0.6138012213237765,1.8731888031825619,238.5632528400945
0.6464129576428504,1.9727567517202527,237.76559123612157
0.6806267019390845,2.077347200692132,236.40222571338583
0.7151956609411941,2.1830316697589645,234.48559925937312
0.7527434955393405,2.2975830307300504,233.12725819297637
0.7920855652133996,2.41797544090279,231.61265687100257
0.8317836083149405,2.5391914520128585,229.98624593235138
0.32777115613825986,0.9999809231505378,250.18882751783676
0.34575825407453503,1.0549258041847411,248.81324901522865
0.36469493742348436,1.1126843454786037,248.0716599612523
0.38462705117456936,1.1735408063922095,248.0957899768926
0.4048345381848327,1.2352444718820366,247.1973659044928
0.4268620514907853,1.302496010021173,245.81964721357707
0.4500310054165513,1.3731605676025191,244.41328104863805
0.47439405447710625,1.4475796724204086,243.8600162642864
0.49906871591820806,1.5229434851823491,243.19378224189947
0.5259370413918254,1.6049177775801642,242.54667631053695
0.5541652701281935,1.6910971917746722,241.59712080059666
0.5827285071084151,1.7782805570283593,240.3523219818518
0.6138012213237765,1.873217405541926,238.64550743761848
0.6464129576428504,1.9728975447754264,237.0406592013885
0.6806267019390845,2.0773849278526675,236.24822050199046
0.7151956609411941,2.182951692570061,234.6862270068816
0.7527434955393405,2.297537901241756,233.1323800803459
0.7920855652133996,2.417886198264899,231.5515509623872
0.8317836083149405,2.539189304740337,230.29911713069873
